Id,label
547,0
548,0
549,2
550,1
551,1
552,2
553,1
554,1
555,0
556,1
557,2
558,2
559,1
560,1
561,1
562,0
563,0
564,1
565,1
566,2
567,1
568,0
569,2
570,1
571,2
572,1
573,2
574,1
575,1
576,1
577,0
578,1
579,2
580,1
581,1
582,0
583,1
584,0
585,0
586,1
587,2
588,1
589,0
590,1
591,0
592,1
593,2
594,1
595,2
596,1
597,2
598,0
599,0
600,1
601,0
602,2
603,1
604,1
605,1
606,0
607,2
608,1
609,2
610,0
611,2
612,2
613,2
614,1
615,1
616,2
617,2
618,2
619,0
620,1
621,0
622,1
623,1
624,2
625,2
626,2
627,1
628,2
629,0
630,1
631,0
632,2
633,2
634,1
635,1
636,0
637,0
638,2
639,2
640,2
641,2
642,1
643,2
644,1
645,2
646,2
647,1
648,1
649,2
650,1
651,2
652,2
653,2
654,1
655,2
656,0
657,0
658,1
659,1
660,1
661,2
662,0
663,1
664,1
665,2
666,2
667,0
668,0
669,0
670,2
671,2
672,1
673,0
674,1
675,2
676,0
677,0
678,1
679,1
680,2
681,0
682,2
683,2
684,1
685,1
686,2
687,0
688,1
689,2
690,1
691,2
692,2
693,0
694,2
695,2
696,2
697,2
698,1
699,2
700,0
701,1
702,2
703,2
704,2
705,1
706,0
707,1
708,0
709,1
710,2
711,0
712,2
713,0
714,1
715,0
716,1
717,1
718,2
719,0
720,1
721,2
722,2
723,0
724,0
725,2
726,2
727,0
728,2
729,2
730,1
731,2
732,1
733,2
734,0
735,2
736,1
737,0
738,2
739,2
740,0
741,1
742,0
743,1
744,1
745,1
746,0
747,0
748,2
749,2
750,1
751,0
752,0
753,2
754,2
755,1
756,1
757,1
758,0
759,2
760,1
761,1
762,2
763,1
764,0
765,0
766,0
767,2
768,2
769,1
770,1
771,2
772,2
773,1
774,2
775,0
776,2
777,0
778,2
779,0
780,2
781,1
782,1
783,1
784,0
785,1
786,1
787,1
788,2
789,2
790,0
791,1
792,0
793,1
794,0
795,0
796,0
797,1
798,2
799,1
800,0
801,1
802,0
803,1
804,1
805,0
806,1
807,0
808,1
809,2
810,1
811,1
812,2
813,2
814,1
815,2
816,1
817,0
818,2
819,1
820,0
821,1
822,1
823,2
824,0
825,0
826,2
827,1
828,1
829,0
830,1
831,0
832,1
833,1
834,2
835,1
836,0
837,0
838,2
839,0
840,0
841,1
842,2
843,1
844,2
845,0
846,1
847,0
848,1
849,1
850,1
851,1
852,2
853,2
854,0
855,1
856,1
857,1
858,1
859,2
860,2
861,0
862,0
863,2
864,1
865,2
866,1
867,2
868,0
869,1
870,1
871,1
872,2
873,1
874,1
875,1
876,0
877,2
878,1
879,1
880,2
881,1
882,1
883,1
884,0
885,2
886,1
887,2
888,0
889,1
890,0
891,0
892,0
893,0
894,0
895,2
896,2
897,2
898,1
899,1
900,2
901,2
902,2
903,2
904,1
905,2
906,2
907,1
908,1
909,2
910,1
911,1
912,0
913,1
914,2
915,2
916,1
917,0
918,2
919,0
920,1
921,1
922,1
923,1
924,2
925,0
926,1
927,2
928,2
929,2
930,1
931,1
932,1
933,1
934,1
935,1
936,0
937,2
938,2
939,1
940,1
941,1
942,1
943,1
944,1
945,2
946,1
947,1
948,2
949,0
950,2
951,0
952,1
953,2
954,1
955,1
956,2
957,1
958,2
959,1
960,0
961,2
962,1
963,2
964,2
965,1
966,1
967,0
968,0
969,2
970,0
971,1
972,2
973,2
974,0
975,2
976,2
977,1
978,1
979,0
980,1
981,0
982,0
983,0
984,1
985,2
986,1
987,0
988,2
989,1
990,1
991,1
992,0
993,0
994,2
995,2
996,1
997,1
998,0
999,2
1000,2
1001,0
1002,1
1003,0
1004,2
1005,2
1006,2
1007,1
1008,1
1009,1
1010,1
1011,2
1012,0
1013,1
1014,1
1015,2
1016,1
1017,1
1018,2
1019,2
1020,0
1021,1
1022,2
1023,1
1024,2
1025,1
1026,1
1027,1
1028,1
1029,0
1030,2
1031,1
1032,1
1033,2
1034,1
1035,2
1036,2
1037,1
1038,0
1039,1
1040,0
1041,1
1042,1
1043,1
1044,1
1045,1
1046,0
1047,1
1048,2
1049,0
1050,1
1051,2
1052,1
1053,0
1054,2
1055,1
1056,1
1057,1
1058,2
1059,0
1060,1
1061,1
1062,0
1063,1
1064,2
1065,0
1066,0
1067,2
1068,1
1069,2
1070,1
1071,1
1072,1
1073,1
1074,1
1075,1
1076,0
1077,1
1078,0
1079,2
1080,1
1081,2
1082,1
1083,2
1084,0
1085,0
1086,1
1087,1
1088,2
1089,1
1090,2
1091,0
1092,2
1093,2
1094,1
1095,2
1096,0
1097,1
1098,0
1099,2
1100,1
1101,0
1102,1
1103,2
1104,0
1105,1
1106,1
1107,0
1108,0
1109,2
1110,2
1111,1
1112,2
1113,2
1114,0
1115,2
1116,2
1117,2
1118,1
1119,1
1120,2
1121,0
1122,1
1123,2
1124,1
1125,2
1126,1
1127,1
1128,1
1129,1
1130,0
1131,2
1132,1
1133,2
1134,1
1135,1
1136,1
1137,1
1138,0
1139,2
1140,1
1141,0
1142,0
1143,1
1144,2
1145,2
1146,1
1147,2
1148,1
1149,1
1150,2
1151,1
1152,1
1153,2
1154,1
1155,2
1156,0
1157,2
1158,1
1159,2
1160,1
1161,1
1162,1
1163,2
1164,0
1165,1
1166,2
1167,1
1168,2
1169,2
1170,1
1171,1
1172,1
1173,0
1174,2
1175,1
1176,2
1177,0
1178,1
1179,2
1180,1
1181,2
1182,1
1183,2
1184,0
1185,2
1186,2
1187,2
1188,2
1189,1
1190,1
1191,1
1192,2
1193,1
1194,0
1195,1
1196,1
1197,1
1198,2
1199,1
1200,1
1201,0
1202,1
1203,1
1204,0
1205,2
1206,0
1207,1
1208,0
1209,0
1210,0
1211,1
1212,0
1213,1
1214,1
1215,2
1216,2
1217,1
1218,1
1219,2
1220,1
1221,1
1222,1
1223,1
1224,1
1225,2
1226,2
1227,0
1228,0
1229,0
1230,2
1231,0
1232,2
1233,1
1234,2
1235,1
1236,1
1237,1
1238,1
1239,1
1240,2
1241,1
1242,1
1243,1
1244,2
1245,2
1246,1
1247,2
1248,0
1249,1
1250,1
1251,1
1252,2
1253,1
1254,1
1255,1
1256,0
1257,0
1258,2
1259,1
1260,2
1261,1
1262,0
1263,1
1264,1
1265,1
1266,1
1267,1
1268,1
1269,2
1270,2
1271,1
1272,1
1273,1
1274,2
1275,0
1276,2
1277,0
1278,2
1279,2
1280,1
1281,2
1282,1
1283,1
1284,0
1285,2
1286,1
1287,1
1288,1
1289,0
1290,0
1291,2
1292,0
1293,1
1294,0
1295,1
1296,1
1297,2
1298,1
1299,0
1300,1
1301,2
1302,2
1303,1
1304,2
1305,1
1306,2
1307,1
1308,1
1309,1
1310,2
1311,1
1312,2
1313,2
1314,0
1315,0
1316,0
1317,1
1318,1
1319,2
1320,1
1321,1
1322,1
1323,0
1324,2
1325,2
1326,1
1327,1
1328,2
1329,1
1330,0
1331,0
1332,1
1333,2
1334,1
1335,0
1336,1
1337,0
1338,1
1339,1
1340,0
1341,1
1342,1
1343,1
1344,1
1345,1
1346,0
1347,1
1348,2
1349,1
1350,0
1351,2
1352,0
1353,1
1354,1
1355,0
1356,1
1357,0
1358,1
1359,0
1360,1
1361,2
1362,1
1363,2
1364,2
1365,2
1366,1
1367,1
1368,1
1369,2
1370,0
1371,2
1372,2
1373,2
1374,1
1375,1
1376,2
1377,0
1378,1
1379,0
1380,2
1381,2
1382,1
1383,2
1384,1
1385,0
1386,2
1387,2
1388,2
1389,1
1390,0
1391,0
1392,0
1393,2
1394,2
1395,0
1396,0
1397,1
1398,1
1399,2
1400,1
1401,1
1402,1
1403,1
1404,2
1405,1
1406,2
1407,0
1408,1
1409,2
1410,2
1411,0
1412,0
1413,1
1414,0
1415,0
1416,2
1417,0
1418,1
1419,1
1420,2
1421,1
1422,1
1423,1
1424,1
1425,1
1426,1
1427,1
1428,2
1429,2
1430,1
1431,1
1432,2
1433,1
1434,0
1435,0
1436,1
1437,1
1438,0
1439,0
1440,1
1441,2
1442,2
1443,2
1444,1
1445,2
1446,1
1447,2
1448,1
1449,1
1450,0
1451,0
1452,2
1453,2
1454,2
1455,2
1456,2
1457,1
1458,0
1459,1
1460,1
1461,2
1462,1
1463,1
1464,0
1465,1
1466,1
1467,2
1468,1
1469,1
1470,1
1471,1
1472,1
1473,1
1474,2
1475,1
1476,2
1477,0
1478,0
1479,2
1480,1
1481,0
1482,1
1483,0
1484,2
1485,1
1486,1
1487,0
1488,2
1489,1
1490,1
1491,0
1492,2
1493,2
1494,1
1495,1
1496,1
1497,1
1498,1
1499,1
1500,2
1501,2
1502,0
1503,0
1504,1
1505,1
1506,1
1507,2
1508,1
1509,1
1510,2
1511,2
1512,1
1513,0
1514,0
1515,2
1516,2
1517,1
1518,2
1519,0
1520,1
1521,2
1522,1
1523,2
1524,1
1525,1
1526,0
1527,1
1528,2
1529,1
1530,0
1531,2
1532,2
1533,1
1534,0
1535,0
1536,1
1537,1
1538,1
1539,0
1540,1
1541,2
1542,0
1543,1
1544,0
1545,1
1546,2
1547,0
1548,1
1549,2
1550,1
1551,2
1552,1
1553,0
1554,0
1555,1
1556,2
1557,0
1558,2
1559,1
1560,2
1561,0
1562,0
1563,1
1564,1
1565,2
1566,2
1567,0
1568,0
1569,1
1570,0
1571,1
1572,0
1573,1
1574,2
1575,1
1576,2
1577,2
1578,1
1579,1
1580,2
1581,0
1582,1
1583,2
1584,0
1585,1
1586,1
1587,2
1588,2
1589,0
1590,1
1591,1
1592,1
1593,2
1594,0
1595,0
1596,2
1597,1
1598,0
1599,2
1600,0
1601,0
1602,2
1603,2
1604,2
1605,2
1606,2
1607,2
1608,1
1609,2
1610,1
1611,1
1612,1
1613,2
1614,1
1615,1
1616,0
1617,0
1618,1
1619,2
1620,1
1621,2
1622,1
1623,0
1624,0
1625,1
1626,1
1627,0
1628,2
1629,0
1630,2
1631,0
1632,0
1633,0
1634,1
1635,2
1636,2
1637,1
1638,1
1639,0
1640,0
1641,1
1642,1
1643,0
1644,0
1645,2
1646,1
1647,1
1648,0
1649,0
1650,1
1651,0
1652,0
1653,1
1654,0
1655,2
1656,2
1657,1
1658,2
1659,1
1660,2
1661,1
1662,0
1663,1
1664,0
1665,1
1666,1
1667,2
1668,1
1669,1
1670,2
1671,1
1672,1
1673,2
1674,2
1675,1
1676,1
1677,1
1678,2
1679,1
1680,0
1681,1
1682,1
1683,1
1684,0
1685,2
1686,1
1687,2
1688,0
1689,1
1690,0
1691,2
1692,1
1693,1
1694,0
1695,1
1696,0
1697,1
1698,1
1699,1
1700,2
1701,0
1702,1
1703,1
1704,0
1705,0
1706,2
1707,2
1708,1
1709,0
1710,2
1711,2
1712,0
1713,0
1714,0
1715,0
1716,0
1717,1
1718,1
1719,1
1720,1
1721,1
1722,1
1723,2
1724,2
1725,2
1726,0
1727,2
1728,2
1729,2
1730,1
1731,2
1732,1
1733,0
1734,0
1735,1
1736,2
1737,2
1738,1
1739,2
1740,1
1741,2
1742,0
1743,0
1744,0
1745,1
1746,2
1747,2
1748,1
1749,1
1750,2
1751,1
1752,1
1753,0
1754,0
1755,0
1756,1
1757,1
1758,1
1759,2
1760,0
1761,0
1762,1
1763,2
1764,2
1765,1
1766,0
1767,0
1768,1
1769,1
1770,2
1771,0
1772,1
1773,2
1774,1
1775,1
1776,2
1777,2
1778,2
1779,2
1780,0
1781,0
1782,1
1783,1
1784,0
1785,2
1786,2
1787,2
1788,2
1789,1
1790,1
1791,1
1792,2
1793,1
1794,1
1795,0
1796,2
1797,1
1798,2
1799,1
1800,0
1801,1
1802,1
1803,2
1804,2
1805,1
1806,1
1807,1
1808,2
1809,1
1810,1
1811,0
1812,2
1813,1
1814,0
1815,0
1816,1
1817,1
1818,1
1819,2
1820,2
1821,2
1822,0
1823,1
1824,1
1825,2
1826,1
1827,1
1828,0
1829,1
1830,2
1831,1
1832,1
1833,2
1834,2
1835,1
1836,1
1837,2
1838,0
1839,0
1840,2
1841,1
1842,1
1843,1
1844,0
1845,1
1846,1
1847,2
1848,1
1849,0
1850,1
1851,0
1852,1
1853,1
1854,0
1855,1
1856,2
1857,1
1858,2
1859,0
1860,0
1861,1
1862,2
1863,0
1864,1
1865,1
1866,0
1867,1
1868,1
1869,2
1870,2
1871,2
1872,1
1873,1
1874,2
1875,1
1876,1
1877,2
1878,2
1879,1
1880,1
1881,1
1882,1
1883,0
1884,1
1885,0
1886,2
1887,1
1888,2
1889,2
1890,0
1891,0
1892,1
1893,1
1894,1
1895,1
1896,0
1897,2
1898,2
1899,1
1900,2
1901,2
1902,1
1903,0
1904,1
1905,1
1906,2
1907,1
1908,1
1909,2
1910,1
1911,2
1912,2
1913,1
1914,1
1915,2
1916,1
1917,1
1918,1
1919,1
1920,1
1921,1
1922,1
1923,1
1924,2
1925,2
1926,1
1927,2
1928,1
1929,1
1930,1
1931,0
1932,0
1933,2
1934,2
1935,1
1936,2
1937,2
1938,1
1939,2
1940,0
1941,2
1942,0
1943,0
1944,2
1945,2
1946,2
1947,0
1948,1
1949,2
1950,1
1951,0
1952,2
1953,1
1954,2
1955,2
1956,1
1957,1
1958,1
1959,2
1960,1
1961,1
1962,1
1963,0
1964,2
1965,1
1966,1
1967,1
1968,1
1969,1
1970,2
1971,1
1972,1
1973,2
1974,2
1975,2
1976,1
1977,1
1978,0
1979,0
1980,1
1981,1
1982,1
1983,2
1984,2
1985,0
1986,2
1987,0
1988,0
1989,2
1990,1
1991,2
1992,1
1993,1
1994,1
1995,1
1996,1
1997,0
1998,2
1999,1
2000,1
2001,2
2002,2
2003,0
2004,2
2005,1
2006,1
2007,0
2008,1
2009,2
2010,0
2011,1
2012,2
2013,2
2014,1
2015,2
2016,1
2017,2
2018,2
2019,0
2020,0
2021,0
2022,2
2023,2
2024,1
2025,0
2026,2
2027,2
2028,2
2029,2
2030,1
2031,1
2032,0
2033,2
2034,0
2035,1
2036,0
2037,2
2038,1
2039,0
2040,1
2041,0
2042,2
2043,1
2044,1
2045,2
2046,0
2047,1
2048,1
2049,1
2050,2
2051,1
2052,0
2053,2
2054,2
2055,0
2056,1
2057,2
2058,2
2059,1
2060,0
2061,1
2062,1
2063,2
2064,1
2065,1
2066,0
2067,1
2068,0
2069,0
2070,1
2071,2
2072,1
2073,2
2074,0
2075,2
2076,2
2077,0
2078,2
2079,0
2080,2
2081,2
2082,2
2083,1
2084,2
2085,1
2086,2
2087,2
2088,1
2089,2
2090,1
2091,2
2092,0
2093,1
2094,2
2095,2
2096,1
2097,1
2098,1
2099,1
2100,1
2101,1
2102,1
2103,2
2104,0
2105,1
2106,1
2107,1
2108,1
2109,1
2110,1
2111,0
2112,0
2113,1
2114,1
2115,0
2116,0
2117,1
2118,1
2119,0
2120,0
2121,1
2122,0
2123,1
2124,1
2125,1
2126,1
2127,2
2128,2
2129,2
2130,1
2131,2
2132,1
2133,1
2134,1
2135,0
2136,2
2137,0
2138,2
2139,2
2140,2
2141,0
2142,2
2143,0
2144,1
2145,1
2146,2
2147,2
2148,2
2149,2
2150,1
2151,1
2152,2
2153,0
2154,0
2155,1
2156,0
2157,0
2158,2
2159,2
2160,2
2161,1
2162,0
2163,0
2164,1
2165,1
2166,2
2167,0
2168,0
2169,1
2170,1
2171,1
2172,1
2173,1
2174,0
2175,2
2176,0
2177,0
2178,1
2179,1
2180,1
2181,1
2182,2
2183,0
2184,1
2185,0
2186,2
2187,0
2188,2
2189,1
2190,1
2191,1
2192,2
2193,2
2194,1
2195,2
2196,0
2197,1
2198,1
2199,1
2200,0
2201,1
2202,1
2203,0
2204,1
2205,1
2206,2
2207,0
2208,1
2209,0
2210,2
2211,1
2212,0
2213,1
2214,2
2215,2
2216,1
2217,1
2218,1
2219,2
2220,1
2221,1
2222,1
2223,1
2224,1
2225,2
2226,1
2227,2
2228,0
2229,1
2230,0
2231,0
2232,2
2233,1
2234,2
2235,1
2236,1
2237,0
2238,1
2239,2
2240,0
2241,1
2242,2
2243,0
2244,1
2245,0
2246,0
2247,1
2248,0
2249,1
2250,1
2251,2
2252,1
2253,2
2254,1
2255,1
2256,0
2257,1
2258,2
2259,1
2260,2
2261,1
2262,1
2263,0
2264,0
2265,2
2266,0
2267,1
2268,1
2269,0
2270,0
2271,1
2272,0
2273,1
2274,1
2275,1
2276,1
2277,1
2278,2
2279,0
2280,2
2281,1
2282,1
2283,0
2284,1
2285,2
2286,1
2287,1
2288,1
2289,0
2290,2
2291,0
2292,1
2293,1
2294,1
2295,2
2296,2
2297,1
2298,1
2299,0
2300,1
2301,0
2302,1
2303,1
2304,0
2305,1
2306,1
2307,0
2308,1
2309,1
2310,1
2311,0
2312,1
2313,1
2314,1
2315,1
2316,2
2317,0
2318,1
2319,1
2320,2
2321,0
2322,1
2323,1
2324,1
2325,2
2326,2
2327,2
2328,1
2329,1
2330,1
2331,1
2332,1
2333,0
2334,1
2335,0
2336,1
2337,1
2338,0
2339,0
2340,2
2341,1
2342,1
2343,1
2344,1
2345,1
2346,0
2347,1
2348,0
2349,1
2350,1
2351,1
2352,2
2353,2
2354,0
2355,0
2356,1
2357,1
2358,2
2359,2
2360,0
2361,0
2362,1
2363,0
2364,0
2365,2
2366,1
2367,1
2368,1
2369,1
2370,2
2371,1
2372,0
2373,2
2374,1
2375,1
2376,0
2377,1
2378,0
2379,2
2380,1
2381,2
2382,1
2383,1
2384,1
2385,2
2386,0
2387,2
2388,0
2389,2
2390,1
2391,2
2392,1
2393,2
2394,1
2395,1
2396,1
2397,2
2398,2
2399,2
2400,1
2401,1
2402,0
2403,1
2404,2
2405,0
2406,1
2407,0
2408,1
2409,1
2410,1
2411,0
2412,2
2413,1
2414,2
2415,0
2416,0
2417,1
2418,0
2419,1
2420,0
2421,1
2422,1
2423,1
2424,0
2425,1
2426,2
2427,2
2428,0
2429,0
2430,1
2431,1
2432,1
2433,2
2434,2
2435,1
2436,2
2437,1
2438,1
2439,1
2440,0
2441,1
2442,1
2443,1
2444,0
2445,2
2446,1
2447,0
2448,1
2449,0
2450,1
2451,1
2452,1
2453,1
2454,0
2455,0
2456,2
2457,2
2458,1
2459,0
2460,1
2461,1
2462,2
2463,1
2464,2
2465,1
2466,0
2467,2
2468,1
2469,1
2470,1
2471,0
2472,1
2473,2
2474,0
2475,2
2476,0
2477,2
2478,2
2479,0
2480,0
2481,0
2482,1
2483,0
2484,1
2485,1
2486,1
2487,0
2488,1
2489,2
2490,2
2491,2
2492,2
2493,0
2494,2
2495,1
2496,1
2497,1
2498,2
2499,2
2500,1
2501,1
2502,1
2503,0
2504,1
2505,0
2506,1
2507,2
2508,0
2509,2
2510,1
2511,1
2512,1
2513,2
2514,2
2515,2
2516,2
2517,2
2518,0
2519,1
2520,1
2521,2
2522,2
2523,0
2524,0
2525,1
2526,1
2527,2
2528,1
2529,1
2530,2
2531,0
2532,0
2533,2
2534,2
2535,2
2536,1
2537,1
2538,1
2539,0
2540,1
2541,2
2542,1
2543,1
2544,2
2545,1
2546,0
2547,1
2548,1
2549,0
2550,2
2551,1
2552,1
2553,1
2554,0
2555,1
2556,0
2557,1
2558,1
2559,1
2560,1
2561,1
2562,1
2563,0
2564,0
2565,1
2566,2
2567,1
2568,0
2569,1
2570,1
2571,2
2572,1
2573,0
2574,0
2575,1
2576,1
2577,1
2578,1
2579,2
2580,1
2581,1
2582,1
2583,2
2584,1
2585,1
2586,2
2587,1
2588,2
2589,0
2590,2
2591,1
2592,0
2593,2
2594,1
2595,1
2596,2
2597,2
2598,0
2599,1
2600,1
2601,0
2602,0
2603,2
2604,2
2605,1
2606,2
2607,2
2608,2
2609,1
2610,1
2611,1
2612,0
2613,0
2614,1
2615,1
2616,0
2617,0
2618,1
2619,2
2620,2
2621,2
2622,2
2623,0
2624,1
2625,2
2626,2
2627,2
2628,2
2629,1
2630,0
2631,1
2632,2
2633,0
2634,1
2635,0
2636,1
2637,0
2638,2
2639,2
2640,1
2641,2
2642,1
2643,2
2644,1
2645,2
2646,2
2647,0
2648,1
2649,1
2650,2
2651,2
2652,1
2653,2
2654,2
2655,0
2656,0
2657,2
2658,1
2659,1
2660,1
2661,2
2662,1
2663,2
2664,0
2665,1
2666,1
2667,1
2668,1
2669,1
2670,2
2671,0
2672,0
2673,1
2674,2
2675,1
2676,0
2677,1
2678,1
2679,0
2680,0
2681,0
2682,2
2683,2
2684,2
2685,1
2686,0
2687,1
2688,1
2689,0
2690,2
2691,1
2692,1
2693,1
2694,2
2695,2
2696,2
2697,1
2698,2
2699,0
2700,1
2701,1
2702,2
2703,0
2704,2
2705,0
2706,0
2707,1
2708,1
2709,1
2710,1
2711,2
2712,0
2713,2
2714,2
2715,2
2716,0
2717,1
2718,1
2719,1
2720,2
2721,0
2722,1
2723,2
2724,1
2725,0
2726,2
2727,1
2728,2
2729,2
2730,0
2731,2
2732,2
2733,1
2734,0
2735,0
2736,1
2737,2
2738,1
2739,2
2740,1
2741,1
2742,2
2743,1
2744,2
2745,0
2746,1
2747,1
2748,0
2749,0
2750,0
2751,0
2752,1
2753,1
2754,2
2755,1
2756,1
2757,2
2758,1
2759,2
2760,1
2761,2
2762,1
2763,1
2764,1
2765,2
2766,0
2767,0
2768,1
2769,1
2770,2
2771,0
2772,1
2773,1
2774,1
2775,1
2776,2
2777,1
2778,0
2779,1
2780,2
2781,1
2782,1
2783,1
2784,1
2785,1
2786,1
2787,1
2788,1
2789,2
2790,1
2791,0
2792,1
2793,1
2794,1
2795,1
2796,1
2797,2
2798,0
2799,2
2800,0
2801,1
2802,2
2803,1
2804,0
2805,2
2806,1
2807,2
2808,1
2809,2
2810,2
2811,1
2812,1
2813,2
2814,0
2815,2
2816,2
2817,1
2818,1
2819,1
2820,1
2821,2
2822,2
2823,1
2824,2
2825,0
2826,0
2827,2
2828,0
2829,2
2830,2
2831,1
2832,0
2833,0
2834,1
2835,1
2836,1
2837,1
2838,0
2839,1
2840,1
2841,1
2842,1
2843,1
2844,1
2845,0
2846,1
2847,1
2848,0
2849,2
2850,0
2851,1
2852,1
2853,2
2854,1
2855,0
2856,1
2857,1
2858,2
2859,2
2860,2
2861,0
2862,2
2863,1
2864,1
2865,0
2866,2
2867,1
2868,0
2869,2
2870,2
2871,2
2872,0
2873,1
2874,2
2875,2
2876,0
2877,1
2878,1
2879,1
2880,2
2881,0
2882,1
2883,2
2884,2
2885,1
2886,0
2887,0
2888,1
2889,0
2890,0
2891,0
2892,0
2893,2
2894,1
2895,2
2896,2
2897,1
2898,0
2899,1
2900,1
2901,1
2902,0
2903,1
2904,1
2905,1
2906,1
2907,2
2908,2
2909,2
2910,0
2911,0
2912,2
2913,0
2914,0
2915,2
2916,0
2917,1
2918,1
2919,2
2920,1
2921,2
2922,0
2923,2
2924,2
2925,1
2926,2
2927,2
2928,1
2929,1
2930,2
2931,2
2932,0
2933,1
2934,1
2935,0
2936,2
2937,0
2938,1
2939,0
2940,2
2941,1
2942,2
2943,1
2944,2
2945,0
2946,2
2947,0
2948,1
2949,0
2950,1
2951,2
2952,1
2953,1
2954,1
2955,2
2956,1
2957,1
2958,2
2959,0
2960,0
2961,2
2962,0
2963,1
2964,1
2965,2
2966,2
2967,0
2968,0
2969,1
2970,1
2971,0
2972,1
2973,0
2974,1
2975,2
2976,1
2977,1
2978,0
2979,1
2980,1
2981,1
2982,1
2983,1
2984,2
2985,1
2986,2
2987,1
2988,1
2989,1
2990,1
2991,1
2992,2
2993,2
2994,2
2995,1
2996,1
2997,1
